Using Master Port: 41834
Autodetected device type: cuda
Calculated number of steps: 467
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Total sequences per step: 256
Calculated examples per rank: 8
Step 0 | Pass@1: 0.1275, Pass@2: 0.1650, Pass@3: 0.2150, Pass@4: 0.2625, Pass@5: 0.2950, Pass@6: 0.3025, Pass@7: 0.3150, Pass@8: 0.3350
Step 0/467 | Example step 0 | Pass 0 | loss: -0.000877 | Average reward: 0.625
Step 17/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 17/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 17/467 | Example step 4 | Pass 0 | loss: -0.002667 | Average reward: 0.375
Step 17/467 | Example step 4 | Pass 1 | loss: -0.004269 | Average reward: 0.375
Step 17/467 | Example step 5 | Pass 0 | loss: 0.001393 | Average reward: 0.25
Step 17/467 | Example step 5 | Pass 1 | loss: -0.003358 | Average reward: 0.0
Step 17/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 17/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 17/467 | Example step 7 | Pass 0 | loss: 0.010448 | Average reward: 0.25
Step 17/467 | Example step 7 | Pass 1 | loss: -0.003215 | Average reward: 0.125
Step 17/467 | Average reward: 0.08203125 | Average sequence length: 158.21
Step 18/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 2 | Pass 0 | loss: -0.001478 | Average reward: 0.5
Step 18/467 | Example step 2 | Pass 1 | loss: -0.001804 | Average reward: 0.25
Step 18/467 | Example step 3 | Pass 0 | loss: -0.005206 | Average reward: 0.25
Step 18/467 | Example step 3 | Pass 1 | loss: 0.001279 | Average reward: 0.625
Step 18/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 18/467 | Example step 7 | Pass 0 | loss: -0.001515 | Average reward: 0.125
Step 18/467 | Example step 7 | Pass 1 | loss: -0.000296 | Average reward: 0.125
Step 18/467 | Average reward: 0.10546875 | Average sequence length: 169.31
Step 19/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 1 | Pass 0 | loss: -0.004231 | Average reward: 0.125
Step 19/467 | Example step 1 | Pass 1 | loss: 0.001325 | Average reward: 0.375
Step 19/467 | Example step 2 | Pass 0 | loss: -0.003920 | Average reward: 0.25
Step 19/467 | Example step 2 | Pass 1 | loss: 0.001123 | Average reward: 0.375
Step 19/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 19/467 | Example step 6 | Pass 0 | loss: -0.001124 | Average reward: 0.25
Step 19/467 | Example step 6 | Pass 1 | loss: -0.000892 | Average reward: 0.25
Step 19/467 | Example step 7 | Pass 0 | loss: -0.001522 | Average reward: 0.0
Step 19/467 | Example step 7 | Pass 1 | loss: 0.003959 | Average reward: 0.125
Step 19/467 | Average reward: 0.09765625 | Average sequence length: 155.82
Step 20/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 2 | Pass 0 | loss: 0.007576 | Average reward: 0.5
Step 20/467 | Example step 2 | Pass 1 | loss: -0.005030 | Average reward: 0.25
Step 20/467 | Example step 3 | Pass 0 | loss: -0.003875 | Average reward: 0.625
Step 20/467 | Example step 3 | Pass 1 | loss: -0.008264 | Average reward: 0.625
Step 20/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 5 | Pass 0 | loss: 0.001077 | Average reward: 0.5
Step 20/467 | Example step 5 | Pass 1 | loss: -0.003058 | Average reward: 0.375
Step 20/467 | Example step 6 | Pass 0 | loss: -0.000468 | Average reward: 0.5
Step 20/467 | Example step 6 | Pass 1 | loss: -0.000456 | Average reward: 0.375
Step 20/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 20/467 | Average reward: 0.14453125 | Average sequence length: 177.56
Step 21/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 1 | Pass 0 | loss: -0.003391 | Average reward: 0.0
Step 21/467 | Example step 1 | Pass 1 | loss: 0.001794 | Average reward: 0.125
Step 21/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 3 | Pass 0 | loss: -0.003864 | Average reward: 0.0
Step 21/467 | Example step 3 | Pass 1 | loss: 0.001304 | Average reward: 0.25
Step 21/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 21/467 | Example step 6 | Pass 0 | loss: 0.000814 | Average reward: 0.125
Step 21/467 | Example step 6 | Pass 1 | loss: -0.003220 | Average reward: 0.0
Step 21/467 | Example step 7 | Pass 0 | loss: 0.000720 | Average reward: 1.0
Step 21/467 | Example step 7 | Pass 1 | loss: -0.001346 | Average reward: 0.875
Step 21/467 | Average reward: 0.12109375 | Average sequence length: 152.84
Step 22/467 | Example step 0 | Pass 0 | loss: 0.001530 | Average reward: 0.625
Step 22/467 | Example step 0 | Pass 1 | loss: -0.004010 | Average reward: 0.375
Step 22/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 22/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 22/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 22/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 22/467 | Example step 3 | Pass 0 | loss: 0.003400 | Average reward: 0.125
Step 22/467 | Example step 3 | Pass 1 | loss: -0.003081 | Average reward: 0.0
Step 22/467 | Example step 4 | Pass 0 | loss: 0.006195 | Average reward: 0.25
Step 22/467 | Example step 4 | Pass 1 | loss: -0.004134 | Average reward: 0.0
Step 22/467 | Example step 5 | Pass 0 | loss: -0.005103 | Average reward: 0.0
Step 22/467 | Example step 5 | Pass 1 | loss: 0.004371 | Average reward: 0.375
Step 22/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 22/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 22/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 22/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 22/467 | Average reward: 0.1640625 | Average sequence length: 170.82
Step 23/467 | Example step 0 | Pass 0 | loss: 0.002759 | Average reward: 0.25
Step 23/467 | Example step 0 | Pass 1 | loss: -0.003055 | Average reward: 0.0
Step 23/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 23/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 23/467 | Example step 2 | Pass 0 | loss: -0.004499 | Average reward: 0.125
Step 23/467 | Example step 2 | Pass 1 | loss: 0.001597 | Average reward: 0.375
Step 23/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 23/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 23/467 | Example step 4 | Pass 0 | loss: -0.001755 | Average reward: 0.375
Step 23/467 | Example step 4 | Pass 1 | loss: 0.000296 | Average reward: 0.375
Step 23/467 | Example step 5 | Pass 0 | loss: 0.001463 | Average reward: 0.125
Step 23/467 | Example step 5 | Pass 1 | loss: -0.001802 | Average reward: 0.0
Step 23/467 | Example step 6 | Pass 0 | loss: -0.005460 | Average reward: 0.0
Step 23/467 | Example step 6 | Pass 1 | loss: 0.007199 | Average reward: 0.375
Step 23/467 | Example step 7 | Pass 0 | loss: 0.001406 | Average reward: 0.125
Step 23/467 | Example step 7 | Pass 1 | loss: -0.001630 | Average reward: 0.0
Step 23/467 | Average reward: 0.16796875 | Average sequence length: 148.83
Step 24/467 | Example step 0 | Pass 0 | loss: 0.007571 | Average reward: 0.75
Step 24/467 | Example step 0 | Pass 1 | loss: -0.010912 | Average reward: 0.125
Step 24/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 24/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 24/467 | Example step 2 | Pass 0 | loss: 0.004103 | Average reward: 0.25
Step 24/467 | Example step 2 | Pass 1 | loss: -0.003968 | Average reward: 0.125
Step 24/467 | Example step 3 | Pass 0 | loss: -0.002455 | Average reward: 0.0
Step 24/467 | Example step 3 | Pass 1 | loss: 0.000475 | Average reward: 0.125
Step 24/467 | Example step 4 | Pass 0 | loss: -0.002737 | Average reward: 0.125
Step 24/467 | Example step 4 | Pass 1 | loss: 0.001942 | Average reward: 0.25
Step 24/467 | Example step 5 | Pass 0 | loss: 0.001407 | Average reward: 0.125
Step 24/467 | Example step 5 | Pass 1 | loss: -0.002665 | Average reward: 0.0
Step 24/467 | Example step 6 | Pass 0 | loss: -0.002755 | Average reward: 0.0
Step 24/467 | Example step 6 | Pass 1 | loss: 0.002432 | Average reward: 0.25
Step 24/467 | Example step 7 | Pass 0 | loss: -0.006384 | Average reward: 0.0
Step 24/467 | Example step 7 | Pass 1 | loss: 0.010435 | Average reward: 0.375
Step 24/467 | Average reward: 0.11328125 | Average sequence length: 179.76
Step 25/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 4 | Pass 0 | loss: 0.001346 | Average reward: 0.125
Step 25/467 | Example step 4 | Pass 1 | loss: -0.003447 | Average reward: 0.125
Step 25/467 | Example step 5 | Pass 0 | loss: 0.005068 | Average reward: 0.125
Step 25/467 | Example step 5 | Pass 1 | loss: -0.002408 | Average reward: 0.0
Step 25/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 25/467 | Average reward: 0.0859375 | Average sequence length: 176.68
Step 26/467 | Example step 0 | Pass 0 | loss: 0.006174 | Average reward: 0.625
Step 26/467 | Example step 0 | Pass 1 | loss: -0.009366 | Average reward: 0.25
Step 26/467 | Example step 1 | Pass 0 | loss: 0.002865 | Average reward: 0.5
Step 26/467 | Example step 1 | Pass 1 | loss: -0.001301 | Average reward: 0.25
Step 26/467 | Example step 2 | Pass 0 | loss: -0.002485 | Average reward: 0.0
Step 26/467 | Example step 2 | Pass 1 | loss: 0.000843 | Average reward: 0.125
Step 26/467 | Example step 3 | Pass 0 | loss: 0.003409 | Average reward: 0.125
Step 26/467 | Example step 3 | Pass 1 | loss: -0.000993 | Average reward: 0.125
Step 26/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 26/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 26/467 | Example step 5 | Pass 0 | loss: 0.000071 | Average reward: 0.125
Step 26/467 | Example step 5 | Pass 1 | loss: -0.001745 | Average reward: 0.0
Step 26/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 26/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 26/467 | Example step 7 | Pass 0 | loss: -0.003866 | Average reward: 0.0
Step 26/467 | Example step 7 | Pass 1 | loss: -0.000472 | Average reward: 0.25
Step 26/467 | Average reward: 0.15234375 | Average sequence length: 160.82
Step 27/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 3 | Pass 0 | loss: 0.003029 | Average reward: 0.5
Step 27/467 | Example step 3 | Pass 1 | loss: -0.002517 | Average reward: 0.25
Step 27/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 27/467 | Example step 6 | Pass 0 | loss: -0.001580 | Average reward: 0.0
Step 27/467 | Example step 6 | Pass 1 | loss: 0.001324 | Average reward: 0.125
Step 27/467 | Example step 7 | Pass 0 | loss: -0.004900 | Average reward: 0.375
Step 27/467 | Example step 7 | Pass 1 | loss: 0.004621 | Average reward: 0.75
Step 27/467 | Average reward: 0.1640625 | Average sequence length: 168.62
Step 28/467 | Example step 0 | Pass 0 | loss: -0.001382 | Average reward: 0.75
Step 28/467 | Example step 0 | Pass 1 | loss: -0.000696 | Average reward: 0.75
Step 28/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 28/467 | Average reward: 0.09765625 | Average sequence length: 158.16
Step 29/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 29/467 | Example step 5 | Pass 0 | loss: -0.000397 | Average reward: 0.375
Step 29/467 | Example step 5 | Pass 1 | loss: -0.003816 | Average reward: 0.25
Step 29/467 | Example step 6 | Pass 0 | loss: -0.001695 | Average reward: 0.375
Step 29/467 | Example step 6 | Pass 1 | loss: -0.004767 | Average reward: 0.25
Step 29/467 | Example step 7 | Pass 0 | loss: 0.000805 | Average reward: 0.125
Step 29/467 | Example step 7 | Pass 1 | loss: -0.001672 | Average reward: 0.0
Step 29/467 | Average reward: 0.08203125 | Average sequence length: 165.96
Step 30/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 2 | Pass 0 | loss: 0.004108 | Average reward: 0.5
Step 30/467 | Example step 2 | Pass 1 | loss: -0.009967 | Average reward: 0.25
Step 30/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 30/467 | Example step 5 | Pass 0 | loss: -0.002639 | Average reward: 0.375
Step 30/467 | Example step 5 | Pass 1 | loss: -0.005482 | Average reward: 0.125
Step 30/467 | Example step 6 | Pass 0 | loss: 0.000259 | Average reward: 0.25
Step 30/467 | Example step 6 | Pass 1 | loss: -0.003470 | Average reward: 0.0
Step 30/467 | Example step 7 | Pass 0 | loss: -0.002616 | Average reward: 0.125
Step 30/467 | Example step 7 | Pass 1 | loss: -0.001218 | Average reward: 0.25
Step 30/467 | Average reward: 0.11328125 | Average sequence length: 172.61
Step 31/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 3 | Pass 0 | loss: -0.003614 | Average reward: 0.0
Step 31/467 | Example step 3 | Pass 1 | loss: 0.001326 | Average reward: 0.25
Step 31/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 31/467 | Example step 5 | Pass 0 | loss: 0.002327 | Average reward: 0.125
Step 31/467 | Example step 5 | Pass 1 | loss: -0.001414 | Average reward: 0.0
Step 31/467 | Example step 6 | Pass 0 | loss: -0.003280 | Average reward: 0.125
Step 31/467 | Example step 6 | Pass 1 | loss: 0.002105 | Average reward: 0.25
Step 31/467 | Example step 7 | Pass 0 | loss: -0.000892 | Average reward: 0.625
Step 31/467 | Example step 7 | Pass 1 | loss: -0.002066 | Average reward: 0.625
Step 31/467 | Average reward: 0.1875 | Average sequence length: 170.76
Step 32/467 | Example step 0 | Pass 0 | loss: -0.007492 | Average reward: 0.0
Step 32/467 | Example step 0 | Pass 1 | loss: 0.006365 | Average reward: 0.375
Step 32/467 | Example step 1 | Pass 0 | loss: -0.002227 | Average reward: 0.375
Step 32/467 | Example step 1 | Pass 1 | loss: 0.000672 | Average reward: 0.375
Step 32/467 | Example step 2 | Pass 0 | loss: -0.004423 | Average reward: 0.25
Step 32/467 | Example step 2 | Pass 1 | loss: 0.004141 | Average reward: 0.5
Step 32/467 | Example step 3 | Pass 0 | loss: -0.000802 | Average reward: 0.0
Step 32/467 | Example step 3 | Pass 1 | loss: 0.005683 | Average reward: 0.125
Step 32/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 32/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 32/467 | Example step 5 | Pass 0 | loss: 0.002477 | Average reward: 0.25
Step 32/467 | Example step 5 | Pass 1 | loss: -0.002517 | Average reward: 0.125
Step 32/467 | Example step 6 | Pass 0 | loss: 0.001803 | Average reward: 0.75
Step 32/467 | Example step 6 | Pass 1 | loss: -0.006863 | Average reward: 0.5
Step 32/467 | Example step 7 | Pass 0 | loss: 0.001531 | Average reward: 0.125
Step 32/467 | Example step 7 | Pass 1 | loss: -0.000950 | Average reward: 0.0
Step 32/467 | Average reward: 0.2265625 | Average sequence length: 151.24
Step 33/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 33/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 33/467 | Example step 1 | Pass 0 | loss: -0.000677 | Average reward: 0.125
Step 33/467 | Example step 1 | Pass 1 | loss: -0.001506 | Average reward: 0.125
Step 33/467 | Example step 2 | Pass 0 | loss: -0.001264 | Average reward: 0.0
Step 33/467 | Example step 2 | Pass 1 | loss: -0.000333 | Average reward: 0.125
Step 33/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 33/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 33/467 | Example step 4 | Pass 0 | loss: 0.003565 | Average reward: 0.25
Step 33/467 | Example step 4 | Pass 1 | loss: -0.001811 | Average reward: 0.0
Step 33/467 | Example step 5 | Pass 0 | loss: 0.002589 | Average reward: 0.375
Step 33/467 | Example step 5 | Pass 1 | loss: -0.001375 | Average reward: 0.125
Step 33/467 | Example step 6 | Pass 0 | loss: 0.002888 | Average reward: 0.375
Step 33/467 | Example step 6 | Pass 1 | loss: -0.003227 | Average reward: 0.125
Step 33/467 | Example step 7 | Pass 0 | loss: 0.000047 | Average reward: 0.25
Step 33/467 | Example step 7 | Pass 1 | loss: -0.001060 | Average reward: 0.25
Step 33/467 | Average reward: 0.16796875 | Average sequence length: 153.48
