Using Master Port: 32023

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome. 其实用的还是 Flash Attention 2, v2.8.3 版本, 是否有针对 H100 的特定优化待考量.
Vocab size: 32,768
num_layers: 26
model_dim: 1664 (base: 1664, nudge: +0)
num_heads: 13
head_dim: 128
num_kv_heads: 13
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Scaling weight decay from 0.200000 to 0.042604 for depth 26
Resuming optimization from step 1000
Number of parameters: 1,681,790,292 (scaling: 1,681,790,292)
Estimated FLOPs per token: 6.185320e+09
Calculated number of iterations from target data:param ratio: 54,531
Total number of training tokens: 28,589,948,928
Tokens : Params ratio: 17.00
Total training FLOPs estimate: 1.768380e+20
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Step 01000 | Validation bpb: 0.920013
step 01000/54531 (1.83%) | loss: 2.991695 | lrm: 1.00 | dt: 80338.86ms | tok/sec: 6,525 | mfu: 2.04 | epoch: 1 | total time: 61.46m | eta: 3323.4m
step 01114/54531 (2.04%) | loss: 2.983983 | lrm: 1.00 | dt: 3573.02ms | tok/sec: 146,735 | mfu: 45.88 | epoch: 1 | total time: 68.29m | eta: 3304.0m
step 01115/54531 (2.04%) | loss: 2.983701 | lrm: 1.00 | dt: 3576.65ms | tok/sec: 146,586 | mfu: 45.84 | epoch: 1 | total time: 68.35m | eta: 3303.8m
step 01116/54531 (2.05%) | loss: 2.991299 | lrm: 1.00 | dt: 3581.16ms | tok/sec: 146,401 | mfu: 45.78 | epoch: 1 | total time: 68.41m | eta: 3303.7m
step 01117/54531 (2.05%) | loss: 3.000885 | lrm: 1.00 | dt: 3579.24ms | tok/sec: 146,480 | mfu: 45.81 | epoch: 1 | total time: 68.46m | eta: 3303.5m
step 01118/54531 (2.05%) | loss: 2.993592 | lrm: 1.00 | dt: 3663.63ms | tok/sec: 143,106 | mfu: 44.75 | epoch: 1 | total time: 68.53m | eta: 3303.4m
step 01119/54531 (2.05%) | loss: 2.997289 | lrm: 1.00 | dt: 3829.18ms | tok/sec: 136,919 | mfu: 42.82 | epoch: 1 | total time: 68.59m | eta: 3303.4m
step 01120/54531 (2.05%) | loss: 2.994095 | lrm: 1.00 | dt: 3748.33ms | tok/sec: 139,872 | mfu: 43.74 | epoch: 1 | total time: 68.65m | eta: 3303.4m
step 01121/54531 (2.06%) | loss: 3.004175 | lrm: 1.00 | dt: 4524.44ms | tok/sec: 115,878 | mfu: 36.24 | epoch: 1 | total time: 68.73m | eta: 3304.0m
step 01122/54531 (2.06%) | loss: 3.011320 | lrm: 1.00 | dt: 4137.83ms | tok/sec: 126,706 | mfu: 39.62 | epoch: 1 | total time: 68.80m | eta: 3304.3m
step 01123/54531 (2.06%) | loss: 3.008298 | lrm: 1.00 | dt: 3577.19ms | tok/sec: 146,564 | mfu: 45.83 | epoch: 1 | total time: 68.86m | eta: 3304.1m
step 01124/54531 (2.06%) | loss: 2.994490 | lrm: 1.00 | dt: 3590.38ms | tok/sec: 146,025 | mfu: 45.66 | epoch: 1 | total time: 68.92m | eta: 3304.0m
step 01125/54531 (2.06%) | loss: 2.982718 | lrm: 1.00 | dt: 3588.24ms | tok/sec: 146,112 | mfu: 45.69 | epoch: 1 | total time: 68.98m | eta: 3303.8m
step 01126/54531 (2.06%) | loss: 2.998530 | lrm: 1.00 | dt: 3573.72ms | tok/sec: 146,706 | mfu: 45.88 | epoch: 1 | total time: 69.04m | eta: 3303.6m
step 01127/54531 (2.07%) | loss: 3.004565 | lrm: 1.00 | dt: 3587.61ms | tok/sec: 146,138 | mfu: 45.70 | epoch: 1 | total time: 69.10m | eta: 3303.5m
step 01128/54531 (2.07%) | loss: 2.999002 | lrm: 1.00 | dt: 3579.66ms | tok/sec: 146,463 | mfu: 45.80 | epoch: 1 | total time: 69.15m | eta: 3303.3m
step 01129/54531 (2.07%) | loss: 2.997900 | lrm: 1.00 | dt: 3577.42ms | tok/sec: 146,554 | mfu: 45.83 | epoch: 1 | total time: 69.21m | eta: 3303.1m
step 01130/54531 (2.07%) | loss: 2.997452 | lrm: 1.00 | dt: 3578.98ms | tok/sec: 146,490 | mfu: 45.81 | epoch: 1 | total time: 69.27m | eta: 3303.0m
step 01131/54531 (2.07%) | loss: 2.996665 | lrm: 1.00 | dt: 3579.78ms | tok/sec: 146,458 | mfu: 45.80 | epoch: 1 | total time: 69.33m | eta: 3302.8m
step 01132/54531 (2.08%) | loss: 3.006588 | lrm: 1.00 | dt: 3579.85ms | tok/sec: 146,455 | mfu: 45.80 | epoch: 1 | total time: 69.39m | eta: 3302.6m
step 01133/54531 (2.08%) | loss: 3.002649 | lrm: 1.00 | dt: 3582.24ms | tok/sec: 146,357 | mfu: 45.77 | epoch: 1 | total time: 69.45m | eta: 3302.5m
step 01134/54531 (2.08%) | loss: 3.005457 | lrm: 1.00 | dt: 3578.19ms | tok/sec: 146,523 | mfu: 45.82 | epoch: 1 | total time: 69.51m | eta: 3302.3m
step 01135/54531 (2.08%) | loss: 3.014756 | lrm: 1.00 | dt: 3577.56ms | tok/sec: 146,548 | mfu: 45.83 | epoch: 1 | total time: 69.57m | eta: 3302.1m
step 01136/54531 (2.08%) | loss: 3.001185 | lrm: 1.00 | dt: 3586.36ms | tok/sec: 146,189 | mfu: 45.71 | epoch: 1 | total time: 69.63m | eta: 3302.0m
step 01137/54531 (2.09%) | loss: 2.969462 | lrm: 1.00 | dt: 3572.30ms | tok/sec: 146,764 | mfu: 45.89 | epoch: 1 | total time: 69.69m | eta: 3301.8m
step 01138/54531 (2.09%) | loss: 2.985156 | lrm: 1.00 | dt: 3582.09ms | tok/sec: 146,363 | mfu: 45.77 | epoch: 1 | total time: 69.75m | eta: 3301.6m
step 01139/54531 (2.09%) | loss: 2.988406 | lrm: 1.00 | dt: 3580.49ms | tok/sec: 146,428 | mfu: 45.79 | epoch: 1 | total time: 69.81m | eta: 3301.5m
step 01140/54531 (2.09%) | loss: 2.979313 | lrm: 1.00 | dt: 3575.10ms | tok/sec: 146,649 | mfu: 45.86 | epoch: 1 | total time: 69.87m | eta: 3301.3m
step 01141/54531 (2.09%) | loss: 2.991508 | lrm: 1.00 | dt: 4075.12ms | tok/sec: 128,655 | mfu: 40.23 | epoch: 1 | total time: 69.94m | eta: 3301.5m
step 01142/54531 (2.09%) | loss: 2.983741 | lrm: 1.00 | dt: 3580.45ms | tok/sec: 146,430 | mfu: 45.79 | epoch: 1 | total time: 70.00m | eta: 3301.4m
step 01143/54531 (2.10%) | loss: 2.989043 | lrm: 1.00 | dt: 3582.71ms | tok/sec: 146,338 | mfu: 45.76 | epoch: 1 | total time: 70.06m | eta: 3301.2m
step 01144/54531 (2.10%) | loss: 2.992325 | lrm: 1.00 | dt: 3580.78ms | tok/sec: 146,417 | mfu: 45.79 | epoch: 1 | total time: 70.12m | eta: 3301.0m
step 01145/54531 (2.10%) | loss: 2.970758 | lrm: 1.00 | dt: 3580.98ms | tok/sec: 146,409 | mfu: 45.78 | epoch: 1 | total time: 70.18m | eta: 3300.9m
step 01146/54531 (2.10%) | loss: 2.964157 | lrm: 1.00 | dt: 3577.16ms | tok/sec: 146,565 | mfu: 45.83 | epoch: 1 | total time: 70.24m | eta: 3300.7m
step 01147/54531 (2.10%) | loss: 2.976621 | lrm: 1.00 | dt: 3582.99ms | tok/sec: 146,327 | mfu: 45.76 | epoch: 1 | total time: 70.30m | eta: 3300.5m
step 01148/54531 (2.11%) | loss: 2.999281 | lrm: 1.00 | dt: 3607.93ms | tok/sec: 145,315 | mfu: 45.44 | epoch: 1 | total time: 70.36m | eta: 3300.4m
step 01149/54531 (2.11%) | loss: 3.013116 | lrm: 1.00 | dt: 3566.29ms | tok/sec: 147,012 | mfu: 45.97 | epoch: 1 | total time: 70.42m | eta: 3300.2m
step 01150/54531 (2.11%) | loss: 3.019789 | lrm: 1.00 | dt: 3581.33ms | tok/sec: 146,394 | mfu: 45.78 | epoch: 1 | total time: 70.48m | eta: 3300.1m
step 01151/54531 (2.11%) | loss: 3.021386 | lrm: 1.00 | dt: 3579.52ms | tok/sec: 146,468 | mfu: 45.80 | epoch: 1 | total time: 70.54m | eta: 3299.9m
step 01152/54531 (2.11%) | loss: 3.010420 | lrm: 1.00 | dt: 3576.28ms | tok/sec: 146,601 | mfu: 45.84 | epoch: 1 | total time: 70.60m | eta: 3299.7m
step 01153/54531 (2.11%) | loss: 2.980108 | lrm: 1.00 | dt: 3579.88ms | tok/sec: 146,453 | mfu: 45.80 | epoch: 1 | total time: 70.65m | eta: 3299.6m
step 01154/54531 (2.12%) | loss: 2.979621 | lrm: 1.00 | dt: 3580.85ms | tok/sec: 146,414 | mfu: 45.78 | epoch: 1 | total time: 70.71m | eta: 3299.4m
step 01155/54531 (2.12%) | loss: 2.966498 | lrm: 1.00 | dt: 3579.36ms | tok/sec: 146,475 | mfu: 45.80 | epoch: 1 | total time: 70.77m | eta: 3299.3m
step 01156/54531 (2.12%) | loss: 2.951291 | lrm: 1.00 | dt: 3600.69ms | tok/sec: 145,607 | mfu: 45.53 | epoch: 1 | total time: 70.83m | eta: 3299.1m
step 01157/54531 (2.12%) | loss: 2.972445 | lrm: 1.00 | dt: 3579.95ms | tok/sec: 146,451 | mfu: 45.80 | epoch: 1 | total time: 70.89m | eta: 3299.0m
step 01158/54531 (2.12%) | loss: 2.971300 | lrm: 1.00 | dt: 3580.84ms | tok/sec: 146,414 | mfu: 45.78 | epoch: 1 | total time: 70.95m | eta: 3298.8m
step 01159/54531 (2.13%) | loss: 2.966398 | lrm: 1.00 | dt: 3574.06ms | tok/sec: 146,692 | mfu: 45.87 | epoch: 1 | total time: 71.01m | eta: 3298.6m
step 01160/54531 (2.13%) | loss: 2.973146 | lrm: 1.00 | dt: 3578.88ms | tok/sec: 146,494 | mfu: 45.81 | epoch: 1 | total time: 71.07m | eta: 3298.5m
step 01161/54531 (2.13%) | loss: 2.977750 | lrm: 1.00 | dt: 3899.28ms | tok/sec: 134,457 | mfu: 42.05 | epoch: 1 | total time: 71.14m | eta: 3298.5m
step 01162/54531 (2.13%) | loss: 2.963108 | lrm: 1.00 | dt: 3573.94ms | tok/sec: 146,697 | mfu: 45.87 | epoch: 1 | total time: 71.20m | eta: 3298.4m
step 01163/54531 (2.13%) | loss: 2.977983 | lrm: 1.00 | dt: 3581.22ms | tok/sec: 146,399 | mfu: 45.78 | epoch: 1 | total time: 71.26m | eta: 3298.2m
step 01164/54531 (2.13%) | loss: 2.985603 | lrm: 1.00 | dt: 3581.48ms | tok/sec: 146,388 | mfu: 45.78 | epoch: 1 | total time: 71.32m | eta: 3298.1m
step 01165/54531 (2.14%) | loss: 2.986928 | lrm: 1.00 | dt: 3582.37ms | tok/sec: 146,352 | mfu: 45.77 | epoch: 1 | total time: 71.38m | eta: 3297.9m
step 01166/54531 (2.14%) | loss: 2.983358 | lrm: 1.00 | dt: 3577.55ms | tok/sec: 146,549 | mfu: 45.83 | epoch: 1 | total time: 71.44m | eta: 3297.7m
step 01167/54531 (2.14%) | loss: 2.994339 | lrm: 1.00 | dt: 3582.87ms | tok/sec: 146,331 | mfu: 45.76 | epoch: 1 | total time: 71.50m | eta: 3297.6m
step 01168/54531 (2.14%) | loss: 3.001867 | lrm: 1.00 | dt: 3596.04ms | tok/sec: 145,795 | mfu: 45.59 | epoch: 1 | total time: 71.56m | eta: 3297.4m
step 01169/54531 (2.14%) | loss: 2.991355 | lrm: 1.00 | dt: 3578.78ms | tok/sec: 146,499 | mfu: 45.81 | epoch: 1 | total time: 71.62m | eta: 3297.3m
step 01170/54531 (2.15%) | loss: 2.981555 | lrm: 1.00 | dt: 3575.67ms | tok/sec: 146,626 | mfu: 45.85 | epoch: 1 | total time: 71.68m | eta: 3297.1m
step 01171/54531 (2.15%) | loss: 2.993660 | lrm: 1.00 | dt: 3577.08ms | tok/sec: 146,568 | mfu: 45.83 | epoch: 1 | total time: 71.73m | eta: 3297.0m
step 01172/54531 (2.15%) | loss: 2.976768 | lrm: 1.00 | dt: 3584.13ms | tok/sec: 146,280 | mfu: 45.74 | epoch: 1 | total time: 71.79m | eta: 3296.8m
step 01173/54531 (2.15%) | loss: 2.966769 | lrm: 1.00 | dt: 3573.36ms | tok/sec: 146,721 | mfu: 45.88 | epoch: 1 | total time: 71.85m | eta: 3296.6m
step 01174/54531 (2.15%) | loss: 2.977002 | lrm: 1.00 | dt: 3583.53ms | tok/sec: 146,304 | mfu: 45.75 | epoch: 1 | total time: 71.91m | eta: 3296.5m
step 01175/54531 (2.15%) | loss: 2.973171 | lrm: 1.00 | dt: 3576.05ms | tok/sec: 146,610 | mfu: 45.85 | epoch: 1 | total time: 71.97m | eta: 3296.3m
step 01176/54531 (2.16%) | loss: 2.970240 | lrm: 1.00 | dt: 3582.27ms | tok/sec: 146,356 | mfu: 45.77 | epoch: 1 | total time: 72.03m | eta: 3296.2m
step 01177/54531 (2.16%) | loss: 2.956531 | lrm: 1.00 | dt: 3578.20ms | tok/sec: 146,522 | mfu: 45.82 | epoch: 1 | total time: 72.09m | eta: 3296.0m
step 01178/54531 (2.16%) | loss: 2.964057 | lrm: 1.00 | dt: 3580.47ms | tok/sec: 146,430 | mfu: 45.79 | epoch: 1 | total time: 72.15m | eta: 3295.8m
step 01179/54531 (2.16%) | loss: 2.977344 | lrm: 1.00 | dt: 3578.75ms | tok/sec: 146,500 | mfu: 45.81 | epoch: 1 | total time: 72.21m | eta: 3295.7m
step 01180/54531 (2.16%) | loss: 2.978229 | lrm: 1.00 | dt: 3578.51ms | tok/sec: 146,510 | mfu: 45.81 | epoch: 1 | total time: 72.27m | eta: 3295.5m
step 01181/54531 (2.17%) | loss: 2.969555 | lrm: 1.00 | dt: 3601.04ms | tok/sec: 145,593 | mfu: 45.53 | epoch: 1 | total time: 72.33m | eta: 3295.4m
step 01182/54531 (2.17%) | loss: 2.963112 | lrm: 1.00 | dt: 3579.56ms | tok/sec: 146,467 | mfu: 45.80 | epoch: 1 | total time: 72.39m | eta: 3295.2m
step 01183/54531 (2.17%) | loss: 2.965891 | lrm: 1.00 | dt: 3579.31ms | tok/sec: 146,477 | mfu: 45.80 | epoch: 1 | total time: 72.45m | eta: 3295.1m
step 01184/54531 (2.17%) | loss: 2.964608 | lrm: 1.00 | dt: 3576.66ms | tok/sec: 146,585 | mfu: 45.84 | epoch: 1 | total time: 72.51m | eta: 3294.9m
step 01185/54531 (2.17%) | loss: 2.954944 | lrm: 1.00 | dt: 3577.66ms | tok/sec: 146,545 | mfu: 45.83 | epoch: 1 | total time: 72.57m | eta: 3294.7m
step 01186/54531 (2.17%) | loss: 2.951747 | lrm: 1.00 | dt: 3578.42ms | tok/sec: 146,513 | mfu: 45.82 | epoch: 1 | total time: 72.63m | eta: 3294.6m
step 01187/54531 (2.18%) | loss: 2.958006 | lrm: 1.00 | dt: 3577.17ms | tok/sec: 146,565 | mfu: 45.83 | epoch: 1 | total time: 72.69m | eta: 3294.4m
step 01188/54531 (2.18%) | loss: 2.930165 | lrm: 1.00 | dt: 3580.87ms | tok/sec: 146,413 | mfu: 45.78 | epoch: 1 | total time: 72.75m | eta: 3294.3m
step 01189/54531 (2.18%) | loss: 2.922932 | lrm: 1.00 | dt: 3576.11ms | tok/sec: 146,608 | mfu: 45.85 | epoch: 1 | total time: 72.81m | eta: 3294.1m
step 01190/54531 (2.18%) | loss: 2.900968 | lrm: 1.00 | dt: 3578.90ms | tok/sec: 146,494 | mfu: 45.81 | epoch: 1 | total time: 72.87m | eta: 3294.0m
step 01191/54531 (2.18%) | loss: 2.900784 | lrm: 1.00 | dt: 3581.00ms | tok/sec: 146,408 | mfu: 45.78 | epoch: 1 | total time: 72.93m | eta: 3293.8m
step 01192/54531 (2.19%) | loss: 2.902080 | lrm: 1.00 | dt: 3580.63ms | tok/sec: 146,423 | mfu: 45.79 | epoch: 1 | total time: 72.99m | eta: 3293.6m
step 01193/54531 (2.19%) | loss: 2.913604 | lrm: 1.00 | dt: 3576.62ms | tok/sec: 146,587 | mfu: 45.84 | epoch: 1 | total time: 73.05m | eta: 3293.5m
step 01194/54531 (2.19%) | loss: 2.937779 | lrm: 1.00 | dt: 3581.86ms | tok/sec: 146,372 | mfu: 45.77 | epoch: 1 | total time: 73.11m | eta: 3293.3m
step 01195/54531 (2.19%) | loss: 2.958641 | lrm: 1.00 | dt: 3574.48ms | tok/sec: 146,675 | mfu: 45.87 | epoch: 1 | total time: 73.17m | eta: 3293.2m
step 01196/54531 (2.19%) | loss: 2.957487 | lrm: 1.00 | dt: 3578.23ms | tok/sec: 146,521 | mfu: 45.82 | epoch: 1 | total time: 73.23m | eta: 3293.0m
step 01197/54531 (2.20%) | loss: 2.953970 | lrm: 1.00 | dt: 3578.46ms | tok/sec: 146,512 | mfu: 45.82 | epoch: 1 | total time: 73.29m | eta: 3292.9m
step 01198/54531 (2.20%) | loss: 2.955596 | lrm: 1.00 | dt: 3579.14ms | tok/sec: 146,484 | mfu: 45.81 | epoch: 1 | total time: 73.35m | eta: 3292.7m
step 01199/54531 (2.20%) | loss: 2.961740 | lrm: 1.00 | dt: 3579.95ms | tok/sec: 146,451 | mfu: 45.80 | epoch: 1 | total time: 73.41m | eta: 3292.6m
Step 01200 | Validation bpb: 0.906992
step 01200/54531 (2.20%) | loss: 2.948232 | lrm: 1.00 | dt: 3564.35ms | tok/sec: 147,092 | mfu: 46.00 | epoch: 1 | total time: 73.46m | eta: 3292.4m
step 01201/54531 (2.20%) | loss: 2.937550 | lrm: 1.00 | dt: 3581.64ms | tok/sec: 146,382 | mfu: 45.77 | epoch: 1 | total time: 73.52m | eta: 3292.2m
step 01202/54531 (2.20%) | loss: 2.947685 | lrm: 1.00 | dt: 3579.70ms | tok/sec: 146,461 | mfu: 45.80 | epoch: 1 | total time: 73.58m | eta: 3292.1m
step 01203/54531 (2.21%) | loss: 2.952449 | lrm: 1.00 | dt: 3578.52ms | tok/sec: 146,509 | mfu: 45.81 | epoch: 1 | total time: 73.64m | eta: 3291.9m
step 01204/54531 (2.21%) | loss: 2.950186 | lrm: 1.00 | dt: 3594.07ms | tok/sec: 145,875 | mfu: 45.62 | epoch: 1 | total time: 73.70m | eta: 3291.8m
step 01205/54531 (2.21%) | loss: 2.948503 | lrm: 1.00 | dt: 3582.67ms | tok/sec: 146,340 | mfu: 45.76 | epoch: 1 | total time: 73.76m | eta: 3291.6m
step 01206/54531 (2.21%) | loss: 2.935455 | lrm: 1.00 | dt: 3577.24ms | tok/sec: 146,562 | mfu: 45.83 | epoch: 1 | total time: 73.82m | eta: 3291.5m
step 01207/54531 (2.21%) | loss: 2.927209 | lrm: 1.00 | dt: 3583.01ms | tok/sec: 146,325 | mfu: 45.76 | epoch: 1 | total time: 73.88m | eta: 3291.3m
step 01208/54531 (2.22%) | loss: 2.946231 | lrm: 1.00 | dt: 3577.56ms | tok/sec: 146,548 | mfu: 45.83 | epoch: 1 | total time: 73.94m | eta: 3291.2m
step 01209/54531 (2.22%) | loss: 2.945837 | lrm: 1.00 | dt: 3577.05ms | tok/sec: 146,570 | mfu: 45.83 | epoch: 1 | total time: 74.00m | eta: 3291.0m
step 01210/54531 (2.22%) | loss: 2.946074 | lrm: 1.00 | dt: 3581.60ms | tok/sec: 146,383 | mfu: 45.78 | epoch: 1 | total time: 74.06m | eta: 3290.9m
step 01211/54531 (2.22%) | loss: 2.956604 | lrm: 1.00 | dt: 3594.29ms | tok/sec: 145,867 | mfu: 45.61 | epoch: 1 | total time: 74.12m | eta: 3290.7m
step 01212/54531 (2.22%) | loss: 2.959300 | lrm: 1.00 | dt: 3579.34ms | tok/sec: 146,476 | mfu: 45.80 | epoch: 1 | total time: 74.18m | eta: 3290.6m
step 01213/54531 (2.22%) | loss: 2.955752 | lrm: 1.00 | dt: 3587.07ms | tok/sec: 146,160 | mfu: 45.71 | epoch: 1 | total time: 74.24m | eta: 3290.4m
step 01214/54531 (2.23%) | loss: 2.962136 | lrm: 1.00 | dt: 3590.78ms | tok/sec: 146,009 | mfu: 45.66 | epoch: 1 | total time: 74.30m | eta: 3290.3m
step 01215/54531 (2.23%) | loss: 2.992769 | lrm: 1.00 | dt: 3581.41ms | tok/sec: 146,391 | mfu: 45.78 | epoch: 1 | total time: 74.36m | eta: 3290.1m
step 01216/54531 (2.23%) | loss: 2.991529 | lrm: 1.00 | dt: 3627.74ms | tok/sec: 144,521 | mfu: 45.19 | epoch: 1 | total time: 74.42m | eta: 3290.0m
step 01217/54531 (2.23%) | loss: 2.986681 | lrm: 1.00 | dt: 3585.92ms | tok/sec: 146,207 | mfu: 45.72 | epoch: 1 | total time: 74.48m | eta: 3289.9m
step 01218/54531 (2.23%) | loss: 2.990550 | lrm: 1.00 | dt: 3597.22ms | tok/sec: 145,747 | mfu: 45.58 | epoch: 1 | total time: 74.54m | eta: 3289.7m
step 01219/54531 (2.24%) | loss: 2.973168 | lrm: 1.00 | dt: 3581.77ms | tok/sec: 146,376 | mfu: 45.77 | epoch: 1 | total time: 74.60m | eta: 3289.6m
step 01220/54531 (2.24%) | loss: 3.000854 | lrm: 1.00 | dt: 3578.16ms | tok/sec: 146,524 | mfu: 45.82 | epoch: 1 | total time: 74.66m | eta: 3289.4m
step 01221/54531 (2.24%) | loss: 2.993208 | lrm: 1.00 | dt: 3581.50ms | tok/sec: 146,387 | mfu: 45.78 | epoch: 1 | total time: 74.72m | eta: 3289.3m
step 01222/54531 (2.24%) | loss: 3.004340 | lrm: 1.00 | dt: 3579.55ms | tok/sec: 146,467 | mfu: 45.80 | epoch: 1 | total time: 74.78m | eta: 3289.1m
step 01223/54531 (2.24%) | loss: 2.997824 | lrm: 1.00 | dt: 3580.88ms | tok/sec: 146,412 | mfu: 45.78 | epoch: 1 | total time: 74.84m | eta: 3289.0m
step 01224/54531 (2.24%) | loss: 3.006405 | lrm: 1.00 | dt: 3576.77ms | tok/sec: 146,581 | mfu: 45.84 | epoch: 1 | total time: 74.90m | eta: 3288.8m
step 01225/54531 (2.25%) | loss: 3.018226 | lrm: 1.00 | dt: 3578.45ms | tok/sec: 146,512 | mfu: 45.82 | epoch: 1 | total time: 74.96m | eta: 3288.7m
step 01226/54531 (2.25%) | loss: 3.019565 | lrm: 1.00 | dt: 3572.08ms | tok/sec: 146,773 | mfu: 45.90 | epoch: 1 | total time: 75.02m | eta: 3288.5m
step 01227/54531 (2.25%) | loss: 3.011549 | lrm: 1.00 | dt: 3578.21ms | tok/sec: 146,522 | mfu: 45.82 | epoch: 1 | total time: 75.08m | eta: 3288.3m
step 01228/54531 (2.25%) | loss: 3.010043 | lrm: 1.00 | dt: 3581.28ms | tok/sec: 146,396 | mfu: 45.78 | epoch: 1 | total time: 75.14m | eta: 3288.2m
step 01229/54531 (2.25%) | loss: 2.991643 | lrm: 1.00 | dt: 3578.92ms | tok/sec: 146,493 | mfu: 45.81 | epoch: 1 | total time: 75.20m | eta: 3288.0m
step 01230/54531 (2.26%) | loss: 2.998017 | lrm: 1.00 | dt: 3578.95ms | tok/sec: 146,492 | mfu: 45.81 | epoch: 1 | total time: 75.26m | eta: 3287.9m
step 01231/54531 (2.26%) | loss: 2.993384 | lrm: 1.00 | dt: 3574.97ms | tok/sec: 146,655 | mfu: 45.86 | epoch: 1 | total time: 75.32m | eta: 3287.7m
step 01232/54531 (2.26%) | loss: 2.994712 | lrm: 1.00 | dt: 3581.50ms | tok/sec: 146,387 | mfu: 45.78 | epoch: 1 | total time: 75.38m | eta: 3287.6m
step 01233/54531 (2.26%) | loss: 3.008970 | lrm: 1.00 | dt: 3578.90ms | tok/sec: 146,494 | mfu: 45.81 | epoch: 1 | total time: 75.44m | eta: 3287.4m
step 01234/54531 (2.26%) | loss: 3.009985 | lrm: 1.00 | dt: 3578.63ms | tok/sec: 146,505 | mfu: 45.81 | epoch: 1 | total time: 75.49m | eta: 3287.3m
step 01235/54531 (2.26%) | loss: 3.012935 | lrm: 1.00 | dt: 3581.09ms | tok/sec: 146,404 | mfu: 45.78 | epoch: 1 | total time: 75.55m | eta: 3287.1m
step 01236/54531 (2.27%) | loss: 3.006191 | lrm: 1.00 | dt: 3575.82ms | tok/sec: 146,620 | mfu: 45.85 | epoch: 1 | total time: 75.61m | eta: 3287.0m
step 01237/54531 (2.27%) | loss: 2.993985 | lrm: 1.00 | dt: 3581.39ms | tok/sec: 146,392 | mfu: 45.78 | epoch: 1 | total time: 75.67m | eta: 3286.8m
step 01238/54531 (2.27%) | loss: 2.995828 | lrm: 1.00 | dt: 3582.94ms | tok/sec: 146,328 | mfu: 45.76 | epoch: 1 | total time: 75.73m | eta: 3286.7m
step 01239/54531 (2.27%) | loss: 2.989362 | lrm: 1.00 | dt: 3575.21ms | tok/sec: 146,645 | mfu: 45.86 | epoch: 1 | total time: 75.79m | eta: 3286.5m
step 01240/54531 (2.27%) | loss: 2.998275 | lrm: 1.00 | dt: 3578.65ms | tok/sec: 146,504 | mfu: 45.81 | epoch: 1 | total time: 75.85m | eta: 3286.4m
step 01241/54531 (2.28%) | loss: 2.982472 | lrm: 1.00 | dt: 3577.92ms | tok/sec: 146,534 | mfu: 45.82 | epoch: 1 | total time: 75.91m | eta: 3286.2m
step 01242/54531 (2.28%) | loss: 2.975649 | lrm: 1.00 | dt: 3582.37ms | tok/sec: 146,352 | mfu: 45.77 | epoch: 1 | total time: 75.97m | eta: 3286.1m
step 01243/54531 (2.28%) | loss: 2.979827 | lrm: 1.00 | dt: 3588.40ms | tok/sec: 146,106 | mfu: 45.69 | epoch: 1 | total time: 76.03m | eta: 3286.0m
